marketplace,customer_id,review_id,product_id,product_title,star_rating,review_date
US,Cust3240,R9438,P019,Product P019,1,2023-01-01
US,Cust6233,R9439,P005,Product P005,1,2023-01-01
US,Cust2377,R9440,P027,Product P027,1,2023-01-01
US,Cust2645,R9441,P038,Product P038,1,2023-01-01
US,Cust7978,R9442,P010,Product P010,1,2023-01-01
US,Cust4982,R9443,P047,Product P047,1,2023-01-01
US,Cust9116,R9444,P020,Product P020,2,2023-01-01
US,Cust7818,R9445,P004,Product P004,1,2023-01-01
US,Cust5725,R9446,P004,Product P004,1,2023-01-01
US,Cust6083,R9447,P032,Product P032,3,2023-01-01
US,Cust8582,R9448,P025,Product P025,1,2023-01-01
US,Cust4727,R9449,P040,Product P040,1,2023-01-01
US,Cust3861,R9450,P031,Product P031,1,2023-01-01
US,Cust8437,R9451,P036,Product P036,5,2023-01-01
US,Cust9394,R9452,P004,Product P004,4,2023-01-01
US,Cust6913,R9453,P047,Product P047,1,2023-01-01
US,Cust8617,R9454,P026,Product P026,1,2023-01-01
US,Cust2249,R9455,P027,Product P027,5,2023-01-01
US,Cust7745,R9456,P050,Product P050,1,2023-01-01
US,Cust7109,R9457,P025,Product P025,5,2023-01-01
US,Cust1865,R9458,P029,Product P029,1,2023-01-01
US,Cust4101,R9459,P013,Product P013,1,2023-01-01
US,Cust5092,R9460,P026,Product P026,1,2023-01-01
US,Cust6409,R9461,P029,Product P029,1,2023-01-01
US,Cust4549,R9462,P024,Product P024,1,2023-01-01
US,Cust9325,R9463,P031,Product P031,5,2023-01-01
US,Cust8974,R9464,P042,Product P042,1,2023-01-01
US,Cust9717,R9465,P011,Product P011,1,2023-01-01
US,Cust3367,R9466,P030,Product P030,1,2023-01-01
US,Cust5211,R9467,P018,Product P018,1,2023-01-01
US,Cust7336,R9468,P013,Product P013,1,2023-01-01
US,Cust6286,R9469,P024,Product P024,2,2023-01-01
US,Cust3490,R9470,P027,Product P027,1,2023-01-01
US,Cust1859,R9471,P049,Product P049,1,2023-01-01
US,Cust9736,R9472,P022,Product P022,1,2023-01-01
US,Cust5059,R9473,P039,Product P039,5,2023-01-01
US,Cust7264,R9474,P015,Product P015,3,2023-01-01
US,Cust4408,R9475,P024,Product P024,1,2023-01-01
US,Cust3947,R9476,P048,Product P048,1,2023-01-01
US,Cust3975,R9477,P050,Product P050,5,2023-01-01
US,Cust2914,R9478,P049,Product P049,1,2023-01-01
US,Cust7342,R9479,P027,Product P027,1,2023-01-01
US,Cust6986,R9480,P023,Product P023,1,2023-01-01
US,Cust6744,R9481,P010,Product P010,1,2023-01-01
US,Cust5422,R9482,P040,Product P040,5,2023-01-01
US,Cust5494,R9483,P044,Product P044,1,2023-01-01
US,Cust3921,R9484,P050,Product P050,1,2023-01-01
US,Cust9824,R9485,P026,Product P026,1,2023-01-01
US,Cust1617,R9486,P023,Product P023,1,2023-01-01
US,Cust2670,R9487,P009,Product P009,1,2023-01-01
US,Cust2942,R9488,P011,Product P011,5,2023-01-01
US,Cust5788,R9489,P039,Product P039,1,2023-01-01
US,Cust2232,R9490,P046,Product P046,1,2023-01-01
US,Cust6866,R9491,P021,Product P021,1,2023-01-01
US,Cust7282,R9492,P026,Product P026,1,2023-01-01
US,Cust1574,R9493,P044,Product P044,1,2023-01-01
US,Cust8225,R9494,P018,Product P018,1,2023-01-01
US,Cust3116,R9495,P044,Product P044,5,2023-01-01
US,Cust2202,R9496,P004,Product P004,1,2023-01-01
US,Cust1715,R9497,P001,Product P001,1,2023-01-01
US,Cust3283,R9498,P038,Product P038,1,2023-01-01
US,Cust7081,R9499,P006,Product P006,5,2023-01-01
US,Cust1563,R9500,P022,Product P022,1,2023-01-01
US,Cust5543,R9501,P014,Product P014,1,2023-01-01
US,Cust4550,R9502,P024,Product P024,1,2023-01-01
US,Cust2944,R9503,P015,Product P015,1,2023-01-01
US,Cust3245,R9504,P014,Product P014,1,2023-01-01
US,Cust3815,R9505,P018,Product P018,1,2023-01-01
US,Cust8545,R9506,P026,Product P026,1,2023-01-01
US,Cust4481,R9507,P013,Product P013,1,2023-01-01
US,Cust1364,R9508,P003,Product P003,5,2023-01-01
US,Cust3192,R9509,P041,Product P041,1,2023-01-01
US,Cust7140,R9510,P024,Product P024,1,2023-01-01
US,Cust1125,R9511,P005,Product P005,5,2023-01-01
US,Cust6596,R9512,P022,Product P022,1,2023-01-01
US,Cust2241,R9513,P024,Product P024,1,2023-01-01
US,Cust3592,R9514,P021,Product P021,5,2023-01-01
US,Cust4134,R9515,P017,Product P017,1,2023-01-01
US,Cust4414,R9516,P032,Product P032,1,2023-01-01
US,Cust4697,R9517,P038,Product P038,1,2023-01-01
US,Cust9696,R9518,P003,Product P003,1,2023-01-01
US,Cust4658,R9519,P011,Product P011,1,2023-01-01
US,Cust5286,R9520,P004,Product P004,2,2023-01-01
US,Cust9732,R9521,P006,Product P006,1,2023-01-01
US,Cust8943,R9522,P034,Product P034,1,2023-01-01
US,Cust2534,R9523,P017,Product P017,1,2023-01-01
US,Cust3919,R9524,P039,Product P039,5,2023-01-01
US,Cust8668,R9525,P032,Product P032,2,2023-01-01
US,Cust9885,R9526,P046,Product P046,1,2023-01-01
US,Cust3016,R9527,P038,Product P038,1,2023-01-01
US,Cust1989,R9528,P050,Product P050,1,2023-01-01
US,Cust1806,R9529,P037,Product P037,5,2023-01-01
US,Cust8017,R9530,P037,Product P037,1,2023-01-01
US,Cust1441,R9531,P007,Product P007,1,2023-01-01
US,Cust8464,R9532,P023,Product P023,1,2023-01-01
US,Cust1086,R9533,P006,Product P006,5,2023-01-01
US,Cust7094,R9534,P006,Product P006,1,2023-01-01
US,Cust2602,R9535,P010,Product P010,1,2023-01-01
US,Cust9467,R9536,P048,Product P048,1,2023-01-01
US,Cust2002,R9537,P020,Product P020,1,2023-01-01
US,Cust8725,R9538,P011,Product P011,1,2023-01-01
US,Cust2481,R9539,P019,Product P019,1,2023-01-01
US,Cust9823,R9540,P041,Product P041,1,2023-01-01
US,Cust7214,R9541,P038,Product P038,1,2023-01-01
US,Cust5879,R9542,P010,Product P010,5,2023-01-01
US,Cust8682,R9543,P004,Product P004,1,2023-01-01
US,Cust2227,R9544,P050,Product P050,2,2023-01-01
US,Cust5698,R9545,P018,Product P018,3,2023-01-01
US,Cust7546,R9546,P003,Product P003,2,2023-01-01
US,Cust5545,R9547,P036,Product P036,1,2023-01-01
US,Cust2683,R9548,P050,Product P050,5,2023-01-01
US,Cust9393,R9549,P034,Product P034,1,2023-01-01
US,Cust9702,R9550,P033,Product P033,1,2023-01-01
US,Cust7312,R9551,P003,Product P003,3,2023-01-01
US,Cust7684,R9552,P005,Product P005,5,2023-01-01
US,Cust5804,R9553,P031,Product P031,1,2023-01-01
US,Cust5326,R9554,P021,Product P021,1,2023-01-01
US,Cust6272,R9555,P008,Product P008,1,2023-01-01
US,Cust7838,R9556,P010,Product P010,1,2023-01-01
US,Cust5038,R9557,P010,Product P010,1,2023-01-01
US,Cust3833,R9558,P050,Product P050,1,2023-01-01
US,Cust7262,R9559,P047,Product P047,5,2023-01-01
US,Cust2887,R9560,P036,Product P036,1,2023-01-01
US,Cust3762,R9561,P002,Product P002,1,2023-01-01
US,Cust3977,R9562,P001,Product P001,1,2023-01-01
US,Cust4190,R9563,P018,Product P018,1,2023-01-01
US,Cust2453,R9564,P017,Product P017,1,2023-01-01
US,Cust9366,R9565,P001,Product P001,3,2023-01-01
US,Cust7807,R9566,P013,Product P013,1,2023-01-01
US,Cust4245,R9567,P034,Product P034,1,2023-01-01
US,Cust8383,R9568,P044,Product P044,1,2023-01-01
US,Cust6533,R9569,P037,Product P037,5,2023-01-01
US,Cust9563,R9570,P021,Product P021,1,2023-01-01
US,Cust5196,R9571,P018,Product P018,1,2023-01-01
US,Cust7641,R9572,P034,Product P034,1,2023-01-01
US,Cust9141,R9573,P007,Product P007,1,2023-01-01
US,Cust9005,R9574,P038,Product P038,1,2023-01-01
US,Cust3692,R9575,P033,Product P033,1,2023-01-01
US,Cust2096,R9576,P037,Product P037,1,2023-01-01
US,Cust5633,R9577,P021,Product P021,2,2023-01-01
US,Cust8249,R9578,P041,Product P041,1,2023-01-01
US,Cust6513,R9579,P006,Product P006,2,2023-01-01
US,Cust3435,R9580,P040,Product P040,1,2023-01-01
US,Cust6731,R9581,P046,Product P046,1,2023-01-01
US,Cust8334,R9582,P044,Product P044,1,2023-01-01
US,Cust1672,R9583,P036,Product P036,2,2023-01-01
US,Cust8136,R9584,P039,Product P039,1,2023-01-01
US,Cust6572,R9585,P018,Product P018,1,2023-01-01
US,Cust8109,R9586,P029,Product P029,1,2023-01-01
US,Cust3560,R9587,P011,Product P011,2,2023-01-01
US,Cust7647,R9588,P015,Product P015,1,2023-01-01
US,Cust2676,R9589,P018,Product P018,1,2023-01-01
US,Cust7401,R9590,P045,Product P045,1,2023-01-01
US,Cust7904,R9591,P041,Product P041,1,2023-01-01
US,Cust7876,R9592,P026,Product P026,4,2023-01-01
US,Cust6762,R9593,P015,Product P015,5,2023-01-01
US,Cust5797,R9594,P035,Product P035,1,2023-01-01
US,Cust5147,R9595,P023,Product P023,1,2023-01-01
US,Cust6040,R9596,P016,Product P016,1,2023-01-01
US,Cust2196,R9597,P030,Product P030,1,2023-01-01
US,Cust9051,R9598,P019,Product P019,1,2023-01-01
US,Cust6643,R9599,P025,Product P025,1,2023-01-01
US,Cust2971,R9600,P007,Product P007,1,2023-01-01
US,Cust6630,R9601,P043,Product P043,1,2023-01-01
US,Cust1660,R9602,P022,Product P022,1,2023-01-01
US,Cust1353,R9603,P046,Product P046,1,2023-01-01
US,Cust7686,R9604,P048,Product P048,1,2023-01-01
US,Cust8161,R9605,P014,Product P014,1,2023-01-01
US,Cust9975,R9606,P027,Product P027,1,2023-01-01
US,Cust2055,R9607,P022,Product P022,1,2023-01-01
US,Cust8185,R9608,P012,Product P012,1,2023-01-01
US,Cust4616,R9609,P014,Product P014,1,2023-01-01
US,Cust7788,R9610,P023,Product P023,1,2023-01-01
US,Cust2160,R9611,P036,Product P036,1,2023-01-01
US,Cust1256,R9612,P036,Product P036,1,2023-01-01
US,Cust6779,R9613,P040,Product P040,1,2023-01-01
US,Cust9995,R9614,P048,Product P048,1,2023-01-01
US,Cust6857,R9615,P009,Product P009,1,2023-01-01
US,Cust5167,R9616,P049,Product P049,3,2023-01-01
US,Cust6015,R9617,P010,Product P010,1,2023-01-01
US,Cust2442,R9618,P041,Product P041,1,2023-01-01
US,Cust3368,R9619,P018,Product P018,1,2023-01-01
US,Cust9973,R9620,P025,Product P025,2,2023-01-01
US,Cust2061,R9621,P038,Product P038,1,2023-01-01
US,Cust2737,R9622,P045,Product P045,1,2023-01-01
US,Cust9016,R9623,P030,Product P030,1,2023-01-01
US,Cust4455,R9624,P025,Product P025,1,2023-01-01
US,Cust3876,R9625,P014,Product P014,1,2023-01-01
US,Cust3411,R9626,P049,Product P049,1,2023-01-01
US,Cust7733,R9627,P005,Product P005,1,2023-01-01
US,Cust3533,R9628,P039,Product P039,2,2023-01-01
US,Cust9393,R9629,P039,Product P039,1,2023-01-01
US,Cust1977,R9630,P024,Product P024,1,2023-01-01
US,Cust7388,R9631,P003,Product P003,1,2023-01-01
US,Cust5262,R9632,P032,Product P032,1,2023-01-01
US,Cust6483,R9633,P048,Product P048,1,2023-01-01
US,Cust9138,R9634,P011,Product P011,1,2023-01-01
US,Cust7114,R9635,P039,Product P039,1,2023-01-01
US,Cust8101,R9636,P025,Product P025,1,2023-01-01
US,Cust3878,R9637,P029,Product P029,1,2023-01-01
US,Cust7071,R9638,P012,Product P012,5,2023-01-01
US,Cust9694,R9639,P011,Product P011,1,2023-01-01
US,Cust3381,R9640,P048,Product P048,1,2023-01-01
US,Cust1332,R9641,P024,Product P024,1,2023-01-01
US,Cust9708,R9642,P034,Product P034,1,2023-01-01
US,Cust2704,R9643,P046,Product P046,1,2023-01-01
US,Cust9304,R9644,P026,Product P026,1,2023-01-01
US,Cust1629,R9645,P029,Product P029,3,2023-01-01
US,Cust4867,R9646,P045,Product P045,1,2023-01-01
US,Cust2099,R9647,P032,Product P032,1,2023-01-01
US,Cust6324,R9648,P042,Product P042,1,2023-01-01
US,Cust7895,R9649,P048,Product P048,1,2023-01-01
US,Cust7651,R9650,P003,Product P003,1,2023-01-01
US,Cust5392,R9651,P023,Product P023,1,2023-01-01
US,Cust2139,R9652,P002,Product P002,5,2023-01-01
US,Cust6803,R9653,P022,Product P022,1,2023-01-01
US,Cust7168,R9654,P034,Product P034,1,2023-01-01
US,Cust9559,R9655,P046,Product P046,1,2023-01-01
US,Cust2134,R9656,P039,Product P039,1,2023-01-01
US,Cust2168,R9657,P019,Product P019,3,2023-01-01
US,Cust8594,R9658,P008,Product P008,5,2023-01-01
US,Cust9347,R9659,P049,Product P049,1,2023-01-01
US,Cust9925,R9660,P021,Product P021,1,2023-01-01
US,Cust7085,R9661,P034,Product P034,1,2023-01-01
US,Cust8650,R9662,P027,Product P027,1,2023-01-01
US,Cust5635,R9663,P037,Product P037,1,2023-01-01
US,Cust4460,R9664,P011,Product P011,4,2023-01-01
US,Cust2616,R9665,P040,Product P040,1,2023-01-01
US,Cust1859,R9666,P035,Product P035,1,2023-01-01
US,Cust2774,R9667,P049,Product P049,1,2023-01-01
US,Cust9146,R9668,P034,Product P034,4,2023-01-01
US,Cust4460,R9669,P049,Product P049,1,2023-01-01
US,Cust6045,R9670,P015,Product P015,1,2023-01-01
US,Cust1321,R9671,P033,Product P033,1,2023-01-01
US,Cust3485,R9672,P032,Product P032,1,2023-01-01
US,Cust8752,R9673,P047,Product P047,1,2023-01-01
US,Cust6631,R9674,P006,Product P006,5,2023-01-01
US,Cust9894,R9675,P029,Product P029,1,2023-01-01
US,Cust3427,R9676,P015,Product P015,5,2023-01-01
US,Cust5443,R9677,P015,Product P015,5,2023-01-01
US,Cust5347,R9678,P002,Product P002,2,2023-01-01
US,Cust7306,R9679,P043,Product P043,3,2023-01-01
US,Cust2459,R9680,P039,Product P039,1,2023-01-01
US,Cust2824,R9681,P043,Product P043,1,2023-01-01
US,Cust3510,R9682,P020,Product P020,1,2023-01-01
US,Cust4500,R9683,P022,Product P022,1,2023-01-01
US,Cust7651,R9684,P048,Product P048,1,2023-01-01
US,Cust4372,R9685,P049,Product P049,1,2023-01-01
US,Cust8860,R9686,P019,Product P019,3,2023-01-01
US,Cust2391,R9687,P029,Product P029,1,2023-01-01
US,Cust2788,R9688,P021,Product P021,1,2023-01-01
US,Cust5614,R9689,P024,Product P024,1,2023-01-01
US,Cust4883,R9690,P045,Product P045,1,2023-01-01
US,Cust9309,R9691,P022,Product P022,1,2023-01-01
US,Cust8696,R9692,P027,Product P027,1,2023-01-01
US,Cust2739,R9693,P003,Product P003,1,2023-01-01
US,Cust6766,R9694,P005,Product P005,1,2023-01-01
US,Cust5075,R9695,P016,Product P016,1,2023-01-01
US,Cust1392,R9696,P031,Product P031,4,2023-01-01
US,Cust6537,R9697,P002,Product P002,5,2023-01-01
US,Cust7624,R9698,P008,Product P008,1,2023-01-01
US,Cust7518,R9699,P017,Product P017,1,2023-01-01
US,Cust3865,R9700,P042,Product P042,1,2023-01-01
US,Cust3622,R9701,P017,Product P017,1,2023-01-01
US,Cust9422,R9702,P005,Product P005,1,2023-01-01
US,Cust8160,R9703,P006,Product P006,1,2023-01-01
US,Cust1463,R9704,P027,Product P027,1,2023-01-01
US,Cust3809,R9705,P029,Product P029,2,2023-01-01
US,Cust7616,R9706,P017,Product P017,5,2023-01-01
US,Cust9643,R9707,P032,Product P032,1,2023-01-01
US,Cust1705,R9708,P042,Product P042,1,2023-01-01
US,Cust8101,R9709,P040,Product P040,1,2023-01-01
US,Cust1893,R9710,P050,Product P050,1,2023-01-01
US,Cust7900,R9711,P043,Product P043,2,2023-01-01
US,Cust7528,R9712,P049,Product P049,1,2023-01-01
US,Cust8469,R9713,P015,Product P015,1,2023-01-01
US,Cust9183,R9714,P003,Product P003,1,2023-01-01
US,Cust1651,R9715,P022,Product P022,1,2023-01-01
US,Cust6814,R9716,P006,Product P006,1,2023-01-01
US,Cust3278,R9717,P011,Product P011,1,2023-01-01
US,Cust6651,R9718,P007,Product P007,5,2023-01-01
US,Cust7881,R9719,P033,Product P033,1,2023-01-01
US,Cust1733,R9720,P030,Product P030,1,2023-01-01
US,Cust5022,R9721,P022,Product P022,1,2023-01-01
US,Cust9647,R9722,P019,Product P019,1,2023-01-01
US,Cust8079,R9723,P043,Product P043,1,2023-01-01
US,Cust6083,R9724,P020,Product P020,1,2023-01-01
US,Cust3058,R9725,P023,Product P023,1,2023-01-01
US,Cust2169,R9726,P028,Product P028,1,2023-01-01
US,Cust4884,R9727,P030,Product P030,2,2023-01-01
US,Cust6276,R9728,P046,Product P046,1,2023-01-01
US,Cust3669,R9729,P007,Product P007,1,2023-01-01
US,Cust6923,R9730,P050,Product P050,1,2023-01-01
US,Cust5534,R9731,P027,Product P027,1,2023-01-01
US,Cust4583,R9732,P032,Product P032,1,2023-01-01
US,Cust9375,R9733,P016,Product P016,1,2023-01-01
US,Cust4690,R9734,P001,Product P001,1,2023-01-01
US,Cust3574,R9735,P031,Product P031,5,2023-01-01
US,Cust8021,R9736,P019,Product P019,5,2023-01-01
US,Cust9215,R9737,P046,Product P046,1,2023-01-01
US,Cust1854,R9738,P047,Product P047,5,2023-01-01
US,Cust5681,R9739,P047,Product P047,1,2023-01-01
US,Cust1205,R9740,P004,Product P004,3,2023-01-01
US,Cust6454,R9741,P041,Product P041,1,2023-01-01
US,Cust5605,R9742,P037,Product P037,1,2023-01-01
US,Cust5328,R9743,P026,Product P026,5,2023-01-01
US,Cust4900,R9744,P039,Product P039,1,2023-01-01
US,Cust2449,R9745,P033,Product P033,1,2023-01-01
US,Cust6774,R9746,P011,Product P011,2,2023-01-01
US,Cust7502,R9747,P009,Product P009,1,2023-01-01
US,Cust9841,R9748,P005,Product P005,1,2023-01-01
US,Cust4296,R9749,P019,Product P019,1,2023-01-01
US,Cust8806,R9750,P005,Product P005,1,2023-01-01
US,Cust4283,R9751,P032,Product P032,1,2023-01-01
US,Cust4903,R9752,P033,Product P033,1,2023-01-01
US,Cust4005,R9753,P026,Product P026,1,2023-01-01
US,Cust5293,R9754,P002,Product P002,1,2023-01-01
US,Cust9534,R9755,P016,Product P016,1,2023-01-01
US,Cust5451,R9756,P033,Product P033,1,2023-01-01
US,Cust5848,R9757,P027,Product P027,1,2023-01-01
US,Cust5662,R9758,P001,Product P001,2,2023-01-01
US,Cust6137,R9759,P019,Product P019,2,2023-01-01
US,Cust1415,R9760,P002,Product P002,1,2023-01-01
US,Cust1951,R9761,P023,Product P023,2,2023-01-01
US,Cust4812,R9762,P015,Product P015,1,2023-01-01
US,Cust9904,R9763,P039,Product P039,1,2023-01-01
US,Cust8016,R9764,P048,Product P048,1,2023-01-01
US,Cust6630,R9765,P014,Product P014,1,2023-01-01
US,Cust8735,R9766,P002,Product P002,1,2023-01-01
US,Cust7997,R9767,P015,Product P015,2,2023-01-01
US,Cust7017,R9768,P042,Product P042,1,2023-01-01
US,Cust6092,R9769,P046,Product P046,1,2023-01-01
US,Cust2427,R9770,P005,Product P005,5,2023-01-01
US,Cust8365,R9771,P022,Product P022,1,2023-01-01
US,Cust2902,R9772,P012,Product P012,1,2023-01-01
US,Cust2157,R9773,P041,Product P041,1,2023-01-01
US,Cust7594,R9774,P029,Product P029,1,2023-01-01
US,Cust5815,R9775,P037,Product P037,2,2023-01-01
US,Cust6749,R9776,P012,Product P012,2,2023-01-01
US,Cust9729,R9777,P005,Product P005,1,2023-01-01
US,Cust9443,R9778,P041,Product P041,1,2023-01-01
US,Cust4983,R9779,P040,Product P040,1,2023-01-01
US,Cust3479,R9780,P013,Product P013,1,2023-01-01
US,Cust7688,R9781,P037,Product P037,1,2023-01-01
US,Cust5761,R9782,P043,Product P043,1,2023-01-01
US,Cust8636,R9783,P003,Product P003,2,2023-01-01
US,Cust4702,R9784,P024,Product P024,1,2023-01-01
US,Cust4569,R9785,P010,Product P010,1,2023-01-01
US,Cust9185,R9786,P023,Product P023,1,2023-01-01
US,Cust2962,R9787,P033,Product P033,1,2023-01-01
US,Cust1729,R9788,P005,Product P005,1,2023-01-01
US,Cust8461,R9789,P009,Product P009,1,2023-01-01
US,Cust4529,R9790,P050,Product P050,1,2023-01-01
US,Cust8488,R9791,P019,Product P019,1,2023-01-01
US,Cust4264,R9792,P034,Product P034,1,2023-01-01
US,Cust4200,R9793,P032,Product P032,5,2023-01-01
US,Cust2860,R9794,P049,Product P049,1,2023-01-01
US,Cust5579,R9795,P033,Product P033,1,2023-01-01
US,Cust2176,R9796,P039,Product P039,1,2023-01-01
US,Cust7020,R9797,P029,Product P029,1,2023-01-01
US,Cust4720,R9798,P038,Product P038,1,2023-01-01
US,Cust7792,R9799,P031,Product P031,1,2023-01-01
US,Cust9638,R9800,P002,Product P002,1,2023-01-01
US,Cust9479,R9801,P041,Product P041,1,2023-01-01
US,Cust2896,R9802,P046,Product P046,1,2023-01-01
US,Cust4712,R9803,P029,Product P029,1,2023-01-01
US,Cust2492,R9804,P006,Product P006,1,2023-01-01
US,Cust9807,R9805,P027,Product P027,1,2023-01-01
US,Cust9136,R9806,P029,Product P029,5,2023-01-01
US,Cust7017,R9807,P021,Product P021,1,2023-01-01
US,Cust4485,R9808,P009,Product P009,1,2023-01-01
US,Cust2438,R9809,P036,Product P036,1,2023-01-01
US,Cust6796,R9810,P039,Product P039,3,2023-01-01
US,Cust9628,R9811,P044,Product P044,1,2023-01-01
US,Cust7738,R9812,P050,Product P050,1,2023-01-01
US,Cust3734,R9813,P001,Product P001,1,2023-01-01
US,Cust8880,R9814,P039,Product P039,2,2023-01-01
US,Cust3145,R9815,P038,Product P038,1,2023-01-01
US,Cust4003,R9816,P038,Product P038,1,2023-01-01
US,Cust6748,R9817,P016,Product P016,1,2023-01-01
US,Cust8578,R9818,P018,Product P018,1,2023-01-01
US,Cust9204,R9819,P034,Product P034,1,2023-01-01
US,Cust4477,R9820,P041,Product P041,1,2023-01-01
US,Cust4845,R9821,P023,Product P023,1,2023-01-01
US,Cust7001,R9822,P038,Product P038,1,2023-01-01
US,Cust4361,R9823,P028,Product P028,1,2023-01-01
US,Cust7665,R9824,P009,Product P009,1,2023-01-01
US,Cust6492,R9825,P029,Product P029,1,2023-01-01
US,Cust7865,R9826,P045,Product P045,1,2023-01-01
US,Cust5494,R9827,P046,Product P046,1,2023-01-01
US,Cust3789,R9828,P008,Product P008,4,2023-01-01
US,Cust4346,R9829,P021,Product P021,1,2023-01-01
US,Cust6074,R9830,P040,Product P040,1,2023-01-01
US,Cust9782,R9831,P038,Product P038,1,2023-01-01
US,Cust7265,R9832,P019,Product P019,1,2023-01-01
US,Cust6731,R9833,P015,Product P015,2,2023-01-01
US,Cust2614,R9834,P022,Product P022,1,2023-01-01
US,Cust4143,R9835,P035,Product P035,1,2023-01-01
US,Cust2518,R9836,P027,Product P027,1,2023-01-01
US,Cust1688,R9837,P008,Product P008,5,2023-01-01
US,Cust1266,R9838,P034,Product P034,1,2023-01-01
US,Cust2014,R9839,P013,Product P013,1,2023-01-01
US,Cust9829,R9840,P013,Product P013,1,2023-01-01
US,Cust4278,R9841,P007,Product P007,1,2023-01-01
US,Cust5019,R9842,P010,Product P010,1,2023-01-01
US,Cust6737,R9843,P038,Product P038,1,2023-01-01
US,Cust9687,R9844,P030,Product P030,4,2023-01-01
US,Cust9388,R9845,P003,Product P003,1,2023-01-01
US,Cust2257,R9846,P048,Product P048,1,2023-01-01
US,Cust4529,R9847,P024,Product P024,1,2023-01-01
US,Cust6082,R9848,P006,Product P006,1,2023-01-01
US,Cust1301,R9849,P009,Product P009,1,2023-01-01
US,Cust7135,R9850,P035,Product P035,1,2023-01-01
US,Cust7496,R9851,P008,Product P008,1,2023-01-01
US,Cust5491,R9852,P023,Product P023,1,2023-01-01
US,Cust7506,R9853,P040,Product P040,1,2023-01-01
US,Cust6857,R9854,P027,Product P027,1,2023-01-01
US,Cust3144,R9855,P006,Product P006,2,2023-01-01
US,Cust3321,R9856,P042,Product P042,1,2023-01-01
US,Cust9642,R9857,P049,Product P049,5,2023-01-01
US,Cust3151,R9858,P002,Product P002,1,2023-01-01
US,Cust4592,R9859,P006,Product P006,1,2023-01-01
US,Cust7482,R9860,P038,Product P038,1,2023-01-01
US,Cust1320,R9861,P049,Product P049,1,2023-01-01
US,Cust6135,R9862,P014,Product P014,1,2023-01-01
US,Cust7165,R9863,P042,Product P042,1,2023-01-01
US,Cust3120,R9864,P031,Product P031,1,2023-01-01
US,Cust8657,R9865,P004,Product P004,1,2023-01-01
US,Cust9813,R9866,P003,Product P003,1,2023-01-01
US,Cust3861,R9867,P047,Product P047,1,2023-01-01
US,Cust8144,R9868,P013,Product P013,1,2023-01-01
US,Cust7944,R9869,P046,Product P046,1,2023-01-01
US,Cust6115,R9870,P018,Product P018,1,2023-01-01
US,Cust8058,R9871,P020,Product P020,1,2023-01-01
US,Cust3209,R9872,P043,Product P043,1,2023-01-01
US,Cust3106,R9873,P029,Product P029,1,2023-01-01
US,Cust1628,R9874,P005,Product P005,1,2023-01-01
US,Cust9823,R9875,P032,Product P032,2,2023-01-01
US,Cust6531,R9876,P019,Product P019,1,2023-01-01
US,Cust6625,R9877,P041,Product P041,5,2023-01-01
US,Cust2119,R9878,P043,Product P043,1,2023-01-01
US,Cust2260,R9879,P016,Product P016,1,2023-01-01
US,Cust8949,R9880,P007,Product P007,3,2023-01-01
US,Cust7049,R9881,P008,Product P008,1,2023-01-01
US,Cust5451,R9882,P008,Product P008,1,2023-01-01
US,Cust6837,R9883,P012,Product P012,1,2023-01-01
US,Cust8107,R9884,P002,Product P002,1,2023-01-01
US,Cust4093,R9885,P037,Product P037,1,2023-01-01
US,Cust4606,R9886,P050,Product P050,2,2023-01-01
US,Cust5524,R9887,P001,Product P001,1,2023-01-01
US,Cust3337,R9888,P035,Product P035,1,2023-01-01
US,Cust7322,R9889,P006,Product P006,1,2023-01-01
US,Cust2961,R9890,P033,Product P033,1,2023-01-01
US,Cust8665,R9891,P037,Product P037,1,2023-01-01
US,Cust9768,R9892,P041,Product P041,1,2023-01-01
US,Cust5177,R9893,P049,Product P049,1,2023-01-01
US,Cust1938,R9894,P043,Product P043,5,2023-01-01
US,Cust8625,R9895,P021,Product P021,1,2023-01-01
US,Cust2455,R9896,P026,Product P026,5,2023-01-01
US,Cust5968,R9897,P049,Product P049,1,2023-01-01
US,Cust9472,R9898,P044,Product P044,1,2023-01-01
US,Cust3611,R9899,P032,Product P032,1,2023-01-01
US,Cust1903,R9900,P005,Product P005,1,2023-01-01
US,Cust6185,R9901,P037,Product P037,5,2023-01-01
US,Cust7317,R9902,P012,Product P012,1,2023-01-01
US,Cust9279,R9903,P005,Product P005,1,2023-01-01
US,Cust6384,R9904,P036,Product P036,5,2023-01-01
US,Cust7845,R9905,P005,Product P005,2,2023-01-01
US,Cust6302,R9906,P041,Product P041,1,2023-01-01
US,Cust3429,R9907,P035,Product P035,1,2023-01-01
US,Cust9237,R9908,P019,Product P019,2,2023-01-01
US,Cust6887,R9909,P044,Product P044,1,2023-01-01
US,Cust3255,R9910,P024,Product P024,4,2023-01-01
US,Cust6737,R9911,P042,Product P042,1,2023-01-01
US,Cust3476,R9912,P010,Product P010,1,2023-01-01
US,Cust4957,R9913,P040,Product P040,3,2023-01-01
US,Cust7036,R9914,P036,Product P036,4,2023-01-01
US,Cust3275,R9915,P047,Product P047,1,2023-01-01
US,Cust4753,R9916,P014,Product P014,2,2023-01-01
US,Cust4506,R9917,P038,Product P038,1,2023-01-01
US,Cust2791,R9918,P029,Product P029,1,2023-01-01
